"customer_id","recency","frequency","monetary","segment"
"2555","609.585688136518","2","2084.83","At Risk"
"2556","97.585688136518","11","16648.78","High Value"
"2557","922.585688136518","3","4884.11","Loyal"
"2558","130.585688136518","3","4219.05","Loyal"
"2559","266.585688136518","6","6873.86","High Value"
"2560","528.585688136518","4","6899.83","Loyal"
"2561","232.585688136518","2","1806.69","At Risk"
"2562","9.585688136518002","5","6273.7","High Value"
"2563","182.585688136518","5","9918.62","High Value"
"2564","603.585688136518","3","4836.42","Loyal"
"2565","881.585688136518","3","6383.7","Loyal"
"2566","1049.585688136518","1","1423.1","At Risk"
"2567","574.585688136518","5","5992.75","High Value"
"2568","290.585688136518","6","7224.1","High Value"
"2569","368.585688136518","6","8342.68","High Value"
"2570","136.585688136518","4","7082.8099999999995","Loyal"
"2571","22.585688136518","5","10460.45","High Value"
"2572","215.585688136518","5","6532.59","High Value"
"2573","549.585688136518","1","2059.69","At Risk"
"2574","304.585688136518","5","9172.5","High Value"
"2575","122.585688136518","2","5275.62","At Risk"
"2576","369.585688136518","5","10106.41","High Value"
"2577","55.585688136518","4","6261.23","Loyal"
"2578","232.585688136518","5","10201.64","High Value"
"2579","879.585688136518","1","1611.04","At Risk"
"2580","252.585688136518","3","3711.39","Loyal"
"2581","1010.585688136518","2","1988.72","At Risk"
"2582","7.585688136518002","6","10255.27","High Value"
"2583","28.585688136518","4","8124.05","Loyal"
"2584","34.585688136518","4","7476.19","Loyal"
"2586","216.585688136518","3","3698.4","Loyal"
"2587","297.585688136518","2","3576.91","At Risk"
"2588","321.585688136518","5","6372.86","High Value"
"2589","445.585688136518","4","7368.51","Loyal"
"2590","619.585688136518","1","1051.14","At Risk"
"2591","478.585688136518","1","331.84","At Risk"
"2592","236.585688136518","10","13869.14","High Value"
"2593","143.585688136518","5","12494.71","High Value"
"2594","401.585688136518","1","359.66","At Risk"
"2595","163.585688136518","2","4128.04","At Risk"
"2596","140.585688136518","4","3301.66","Loyal"
"2597","958.585688136518","3","7279.24","Loyal"
"2598","270.585688136518","3","3895.5","Loyal"
"2599","744.585688136518","3","6214.99","Loyal"
"2600","118.585688136518","2","2676.15","At Risk"
"2601","37.585688136518","6","11662.22","High Value"
"2602","495.585688136518","5","6285.9","High Value"
"2603","54.585688136518","3","6362.04","Loyal"
"2604","827.585688136518","1","964","At Risk"
"2605","695.585688136518","1","304.06","At Risk"
"2606","220.585688136518","3","5653.78","Loyal"
"2607","112.585688136518","5","7681.950000000001","High Value"
"2608","628.585688136518","1","1367.07","At Risk"
"2609","855.585688136518","2","2899.44","At Risk"
"2610","12.585688136518002","4","4981.360000000001","Loyal"
"2611","399.585688136518","3","3788.37","Loyal"
"2612","188.585688136518","3","6121.84","Loyal"
"2613","348.585688136518","3","6401.95","Loyal"
"2614","479.585688136518","2","2318.04","At Risk"
"2615","194.585688136518","3","6276.24","Loyal"
"2616","257.585688136518","6","9542.8","High Value"
"2617","627.585688136518","3","6837.78","Loyal"
"2618","438.585688136518","3","4720.96","Loyal"
"2619","44.585688136518","7","8735.5","High Value"
"2620","430.585688136518","1","2938.04","At Risk"
"2621","970.585688136518","2","2438.38","At Risk"
"2622","80.585688136518","4","5581.05","Loyal"
"2623","44.585688136518","4","5174.58","Loyal"
"2624","113.585688136518","3","5316.41","Loyal"
"2625","226.585688136518","3","5568.799999999999","Loyal"
"2627","291.585688136518","5","4140.2699999999995","High Value"
"2628","122.585688136518","1","2366.51","At Risk"
"2629","130.585688136518","4","7002.1","Loyal"
"2630","307.585688136518","3","4023.89","Loyal"
"2631","61.585688136518","4","6491.03","Loyal"
"2632","505.585688136518","5","5639.22","High Value"
"2633","1066.585688136518","1","1520.72","At Risk"
"2634","173.585688136518","3","3520.98","Loyal"
"2635","61.585688136518","3","4480.19","Loyal"
"2636","992.585688136518","1","1790.67","At Risk"
"2637","565.585688136518","1","475.57","At Risk"
"2638","62.585688136518","8","10863.2","High Value"
"2639","110.585688136518","3","3832.12","Loyal"
"2640","203.585688136518","2","2496.0299999999997","At Risk"
"2641","290.585688136518","3","5205.35","Loyal"
"2642","615.585688136518","4","5221.05","Loyal"
"2643","636.585688136518","3","5940.42","Loyal"
"2644","200.585688136518","5","11565.81","High Value"
"2645","601.585688136518","3","7019.040000000001","Loyal"
"2646","259.585688136518","4","6176.4","Loyal"
"2647","421.585688136518","2","4535.780000000001","At Risk"
"2648","228.585688136518","4","7464.79","Loyal"
"2649","73.585688136518","2","1911.3000000000002","Low Value"
"2650","138.585688136518","5","8355.16","High Value"
"2651","767.585688136518","3","7003.76","Loyal"
"2652","4.585688136518002","3","5686.37","Loyal"
"2654","10.585688136518002","3","3790.7000000000003","Loyal"
"2655","37.585688136518","4","6323.37","Loyal"
"2656","106.585688136518","8","11752.06","High Value"
"2657","31.585688136518","5","9542.27","High Value"
"2658","463.585688136518","2","5334.1900000000005","At Risk"
"2659","151.585688136518","2","3036.02","At Risk"
"2660","132.585688136518","5","11410.04","High Value"
"2661","195.585688136518","3","5998.89","Loyal"
"2662","250.585688136518","4","6658.92","Loyal"
"2663","951.585688136518","1","563.9","At Risk"
"2665","137.585688136518","3","6172.23","Loyal"
"2666","111.585688136518","2","4486.15","At Risk"
"2667","341.585688136518","3","5126.1900000000005","Loyal"
"2668","404.585688136518","3","3480.58","Loyal"
"2669","983.585688136518","1","2064.51","At Risk"
"2670","325.585688136518","3","5040.96","Loyal"
"2671","97.585688136518","2","4236.610000000001","At Risk"
"2672","39.585688136518","8","16259.800000000001","High Value"
"2673","100.585688136518","4","2738.95","Loyal"
"2674","256.585688136518","2","731.39","At Risk"
"2675","13.585688136518002","4","4673.59","Loyal"
"2676","150.585688136518","2","1777.44","At Risk"
"2677","23.585688136518","2","3779.23","Low Value"
"2678","118.585688136518","3","4051.3","Loyal"
"2679","241.585688136518","5","5903.55","High Value"
"2680","17.585688136518","4","8951.85","Loyal"
"2681","105.585688136518","5","8629.24","High Value"
"2682","312.585688136518","4","2516.85","Loyal"
"2683","261.585688136518","5","9238.98","High Value"
"2684","180.585688136518","3","3299.2999999999997","Loyal"
"2685","46.585688136518","2","1574.62","Low Value"
"2686","360.585688136518","2","3616.63","At Risk"
"2687","246.585688136518","3","6981.68","Loyal"
"2688","57.585688136518","3","4058.4700000000003","Loyal"
"2689","11.585688136518002","6","6143.46","High Value"
"2690","249.585688136518","3","3282.7","Loyal"
"2691","8.585688136518002","4","5483.35","Loyal"
"2692","83.585688136518","5","9486.44","High Value"
"2693","138.585688136518","2","5357.34","At Risk"
"2694","697.585688136518","2","3458.75","At Risk"
"2695","74.585688136518","4","5658.1","Loyal"
"2696","71.585688136518","5","7147.110000000001","High Value"
"2697","68.585688136518","6","8940.8","High Value"
"2698","662.585688136518","2","1968.35","At Risk"
"2699","131.585688136518","5","7767.33","High Value"
"2700","379.585688136518","7","9077.8","High Value"
"2701","52.585688136518","5","6085.6","High Value"
"2702","17.585688136518","3","6653.29","Loyal"
"2703","146.585688136518","3","4237.83","Loyal"
"2704","381.585688136518","8","11155.470000000001","High Value"
"2705","219.585688136518","6","9642.8","High Value"
"2706","917.585688136518","4","8398.279999999999","Loyal"
"2707","578.585688136518","2","4760.74","At Risk"
"2708","20.585688136518","6","7180.18","High Value"
"2709","277.585688136518","4","5265.45","Loyal"
"2710","6.585688136518002","3","4907.03","Loyal"
"2711","218.585688136518","3","3633.59","Loyal"
"2712","65.585688136518","3","6134.2","Loyal"
"2713","158.585688136518","6","13730.73","High Value"
"2714","92.585688136518","4","2690.75","Loyal"
"2715","76.585688136518","6","9167.03","High Value"
"2716","152.585688136518","3","6125.44","Loyal"
"2718","242.585688136518","4","7500.93","Loyal"
"2719","351.585688136518","4","3829.66","Loyal"
"2720","344.585688136518","2","4272.25","At Risk"
"2721","20.585688136518","3","5626.38","Loyal"
"2722","120.585688136518","2","1576.41","At Risk"
"2723","121.585688136518","7","8139.1","High Value"
"2724","50.585688136518","5","5436.58","High Value"
"2725","351.585688136518","2","528.7","At Risk"
"2726","613.585688136518","3","5500.42","Loyal"
"2727","431.585688136518","2","4643.639999999999","At Risk"
"2728","272.585688136518","3","6053.77","Loyal"
"2729","155.585688136518","2","4778.98","At Risk"
"2730","105.585688136518","2","2010.98","At Risk"
"2731","434.585688136518","4","8005.3","Loyal"
"2732","118.585688136518","2","4162.79","At Risk"
"2733","4.585688136518002","4","6835.83","Loyal"
"2734","171.585688136518","4","6651.049999999999","Loyal"
"2735","345.585688136518","4","7646.62","Loyal"
"2736","25.585688136518","4","5585.8099999999995","Loyal"
"2737","1000.585688136518","1","2795.01","At Risk"
"2738","370.585688136518","1","2767.17","At Risk"
"2739","787.585688136518","1","1395.72","At Risk"
"2740","51.585688136518","3","4461.48","Loyal"
"2741","333.585688136518","2","4422.96","At Risk"
"2742","900.585688136518","1","2286.49","At Risk"
"2743","375.585688136518","1","2518.91","At Risk"
"2744","151.585688136518","4","8481.36","Loyal"
"2745","436.585688136518","3","5553","Loyal"
"2746","350.585688136518","3","7036.34","Loyal"
"2748","56.585688136518","5","10316.21","High Value"
"2749","335.585688136518","1","1190.28","At Risk"
"2750","263.585688136518","1","2527.38","At Risk"
"2751","83.585688136518","3","2854.63","Loyal"
"2752","562.585688136518","4","3559.9900000000002","Loyal"
"2753","632.585688136518","1","2702.53","At Risk"
"2754","226.585688136518","6","7162.46","High Value"
"2756","285.585688136518","4","5256.07","Loyal"
"2757","188.585688136518","2","4415.76","At Risk"
"2758","209.585688136518","3","4476.49","Loyal"
"2759","112.585688136518","5","7528.09","High Value"
"2760","350.585688136518","3","4187.360000000001","Loyal"
"2761","603.585688136518","3","4455.86","Loyal"
"2762","505.585688136518","2","2723.28","At Risk"
"2763","394.585688136518","3","3572.58","Loyal"
"2764","840.585688136518","2","1701.14","At Risk"
"2765","243.585688136518","1","2661.99","At Risk"
"2767","26.585688136518","6","8683.09","High Value"
"2768","55.585688136518","6","7419.06","High Value"
"2769","462.585688136518","2","3134.99","At Risk"
"2770","55.585688136518","4","6432.63","Loyal"
"2771","25.585688136518","6","9987.47","High Value"
"2772","32.585688136518","1","2506.93","Low Value"
"2773","114.585688136518","3","5936.41","Loyal"
"2774","661.585688136518","1","2411.74","At Risk"
"2775","194.585688136518","2","4117.34","At Risk"
"2776","610.585688136518","3","4321.88","Loyal"
"2777","129.585688136518","6","11403.62","High Value"
"2778","93.585688136518","2","2496.95","At Risk"
"2779","73.585688136518","4","6902.72","Loyal"
"2780","278.585688136518","3","6304.05","Loyal"
"2781","24.585688136518","5","8404.76","High Value"
"2782","25.585688136518","4","7257.14","Loyal"
"2784","72.585688136518","1","2091.31","Low Value"
"2785","126.585688136518","3","3091.36","Loyal"
"2786","246.585688136518","3","3595.76","Loyal"
"2787","71.585688136518","4","7087.53","Loyal"
"2788","36.585688136518","4","5400.42","Loyal"
"2789","1005.585688136518","1","1109.84","At Risk"
"2791","514.585688136518","2","3106.9900000000002","At Risk"
"2792","96.585688136518","3","7222","Loyal"
"2793","696.585688136518","2","4813.62","At Risk"
"2794","1.5856881365180016","8","9432.5","High Value"
"2795","286.585688136518","4","6459.44","Loyal"
"2796","329.585688136518","3","1802.46","Loyal"
"2797","54.585688136518","5","7467.14","High Value"
"2798","22.585688136518","9","17453.440000000002","High Value"
"2799","157.585688136518","1","2650.28","At Risk"
"2800","356.585688136518","1","1336.63","At Risk"
"2801","3.5856881365180016","3","2774.93","Loyal"
"2802","71.585688136518","6","6201.33","High Value"
"2803","446.585688136518","6","9499.72","High Value"
"2804","320.585688136518","1","1893.88","At Risk"
"2805","43.585688136518","2","4580.84","Low Value"
"2806","98.585688136518","2","2963.6400000000003","At Risk"
"2807","58.585688136518","3","7134.29","Loyal"
"2808","176.585688136518","2","4114.68","At Risk"
"2809","231.585688136518","10","13700","High Value"
"2810","211.585688136518","3","5489.4400000000005","Loyal"
"2812","145.585688136518","2","3257.3599999999997","At Risk"
"2813","185.585688136518","5","5429.16","High Value"
"2814","571.585688136518","4","6701.139999999999","Loyal"
"2815","388.585688136518","2","3096.29","At Risk"
"2816","540.585688136518","4","7240.26","Loyal"
"2817","357.585688136518","4","6800.01","Loyal"
"2818","144.585688136518","4","6854.7","Loyal"
"2819","928.585688136518","3","6336.5","Loyal"
"2820","174.585688136518","3","4429.54","Loyal"
"2821","163.585688136518","2","2255.42","At Risk"
"2822","631.585688136518","4","4785.51","Loyal"
"2823","460.585688136518","3","4352.48","Loyal"
"2824","485.585688136518","2","1297.64","At Risk"
"2825","352.585688136518","4","6633.3","Loyal"
"2826","837.585688136518","2","2325.2200000000003","At Risk"
"2827","427.585688136518","4","8743.8","Loyal"
"2828","567.585688136518","5","7186.58","High Value"
"2829","40.585688136518","3","5071.24","Loyal"
"2830","302.585688136518","3","6637.1","Loyal"
"2831","144.585688136518","1","593.66","At Risk"
"2832","246.585688136518","3","2940.59","Loyal"
"2833","380.585688136518","2","3361.36","At Risk"
"2834","115.585688136518","6","10270.02","High Value"
"2835","50.585688136518","1","2260.05","Low Value"
"2836","90.585688136518","2","1527.9399999999998","At Risk"
"2837","314.585688136518","5","6089.77","High Value"
"2838","468.585688136518","5","7423.99","High Value"
"2839","74.585688136518","6","10029.06","High Value"
"2840","30.585688136518","5","6547.9800000000005","High Value"
"2841","116.585688136518","4","3697.92","Loyal"
"2842","283.585688136518","4","4722.45","Loyal"
"2843","275.585688136518","3","4354.3","Loyal"
"2844","360.585688136518","7","9989.35","High Value"
"2845","405.585688136518","4","4212.13","Loyal"
"2846","419.585688136518","2","3988.99","At Risk"
"2847","8.585688136518002","6","11327.23","High Value"
"2848","179.585688136518","3","5106.5199999999995","Loyal"
"2849","179.585688136518","2","2113.5699999999997","At Risk"
"2850","39.585688136518","4","6895.38","Loyal"
"2851","93.585688136518","7","12951.42","High Value"
"2852","742.585688136518","1","685.82","At Risk"
"2853","141.585688136518","7","12219.07","High Value"
"2854","22.585688136518","3","6290.0199999999995","Loyal"
"2856","48.585688136518","4","7130.48","Loyal"
"2858","693.585688136518","1","2725.31","At Risk"
"2859","198.585688136518","3","3044.87","Loyal"
"2860","47.585688136518","4","6762.42","Loyal"
"2861","180.585688136518","4","6868.1900000000005","Loyal"
"2862","258.585688136518","1","1251.94","At Risk"
"2863","955.585688136518","1","2639.37","At Risk"
"2864","512.585688136518","4","7283.57","Loyal"
"2865","150.585688136518","4","4310.04","Loyal"
"2866","219.585688136518","2","3251.8","At Risk"
"2867","65.585688136518","2","3463.02","Low Value"
"2868","796.585688136518","1","1372.38","At Risk"
"2869","10.585688136518002","4","8003.26","Loyal"
"2870","105.585688136518","1","1363.1","At Risk"
"2871","8.585688136518002","3","4445.97","Loyal"
"2872","44.585688136518","5","5728.64","High Value"
"2873","114.585688136518","1","1837.64","At Risk"
"2874","166.585688136518","1","185.71","At Risk"
"2875","193.585688136518","4","4975.74","Loyal"
"2876","350.585688136518","3","4130.13","Loyal"
"2877","1.5856881365180016","5","6897.7699999999995","High Value"
"2878","568.585688136518","2","4541.43","At Risk"
"2879","240.585688136518","3","5761.389999999999","Loyal"
"2880","142.585688136518","8","12856.14","High Value"
"2881","359.585688136518","3","5575.4400000000005","Loyal"
"2882","137.585688136518","3","3250.95","Loyal"
"2883","168.585688136518","3","5083.849999999999","Loyal"
"2884","483.585688136518","2","4726.35","At Risk"
"2885","394.585688136518","3","4914.32","Loyal"
"2886","116.585688136518","3","3481.8199999999997","Loyal"
"2887","99.585688136518","6","8285.28","High Value"
"2888","141.585688136518","3","4937.32","Loyal"
"2889","188.585688136518","4","9217.1","Loyal"
"2890","243.585688136518","4","6361.92","Loyal"
"2891","56.585688136518","2","3774.86","Low Value"
"2892","116.585688136518","7","12577.88","High Value"
"2894","310.585688136518","4","5393.219999999999","Loyal"
"2895","238.585688136518","5","8165.01","High Value"
"2896","185.585688136518","4","4519.45","Loyal"
"2897","202.585688136518","3","5956.17","Loyal"
"2898","207.585688136518","1","406.57","At Risk"
"2899","46.585688136518","4","6765.6","Loyal"
"2900","445.585688136518","1","826.45","At Risk"
"2902","16.585688136518","7","9886.859999999999","High Value"
"2903","673.585688136518","1","1785.75","At Risk"
"2904","221.585688136518","2","2275.65","At Risk"
"2905","698.585688136518","3","2903.32","Loyal"
"2906","331.585688136518","1","1834.03","At Risk"
"2907","190.585688136518","4","5880.58","Loyal"
"2908","226.585688136518","4","5263.2","Loyal"
"2909","287.585688136518","3","4398.530000000001","Loyal"
"2910","36.585688136518","4","5002.24","Loyal"
"2911","597.585688136518","1","137.11","At Risk"
"2913","115.585688136518","4","8199.9","Loyal"
"2914","903.585688136518","2","466.74","At Risk"
"2915","197.585688136518","4","9758.1","Loyal"
"2916","217.585688136518","5","7667.42","High Value"
"2917","86.585688136518","4","7141.49","Loyal"
"2918","470.585688136518","2","4743.78","At Risk"
"2919","192.585688136518","6","12402.85","High Value"
"2920","105.585688136518","3","6187.79","Loyal"
"2921","173.585688136518","6","9341.28","High Value"
"2922","408.585688136518","4","5309.2300000000005","Loyal"
"2923","564.585688136518","4","3773.42","Loyal"
"2924","49.585688136518","1","2242.09","Low Value"
"2925","3.5856881365180016","1","2057.58","Low Value"
"2926","684.585688136518","3","6260.29","Loyal"
"2927","724.585688136518","3","3576.56","Loyal"
"2928","178.585688136518","5","3855.04","High Value"
"2929","837.585688136518","2","4615.72","At Risk"
"2930","128.585688136518","4","6029.23","Loyal"
"2931","448.585688136518","7","6687","High Value"
"2932","18.585688136518","5","8925.73","High Value"
"2933","44.585688136518","4","6052.58","Loyal"
"2934","46.585688136518","3","4658.92","Loyal"
"2935","207.585688136518","2","2111.5099999999998","At Risk"
"2936","17.585688136518","6","9542.98","High Value"
"2937","37.585688136518","3","1325.98","Loyal"
"2938","459.585688136518","2","2497.43","At Risk"
"2939","115.585688136518","5","7182.0599999999995","High Value"
"2940","59.585688136518","7","8412","High Value"
"2941","598.585688136518","2","1801.97","At Risk"
"2942","618.585688136518","1","1706.62","At Risk"
"2943","132.585688136518","3","4565.0199999999995","Loyal"
"2944","67.585688136518","2","1618.96","Low Value"
"2945","639.585688136518","1","599.41","At Risk"
"2946","183.585688136518","5","7379.49","High Value"
"2947","124.585688136518","5","8731.619999999999","High Value"
"2948","165.585688136518","3","6384.150000000001","Loyal"
"2949","137.585688136518","5","6301.73","High Value"
"2950","98.585688136518","5","6413.65","High Value"
"2951","164.585688136518","2","563","At Risk"
"2952","124.585688136518","2","1757.93","At Risk"
"2953","603.585688136518","2","3215.86","At Risk"
"2954","3.5856881365180016","6","12528.67","High Value"
"2955","150.585688136518","2","3445.26","At Risk"
"2956","11.585688136518002","2","2011.8000000000002","Low Value"
"2957","169.585688136518","3","3159.6699999999996","Loyal"
"2959","74.585688136518","5","5423.37","High Value"
"2960","134.585688136518","5","5588.38","High Value"
"2961","57.585688136518","1","756.4","Low Value"
"2962","222.585688136518","4","7198.77","Loyal"
"2963","67.585688136518","3","5390.86","Loyal"
"2964","15.585688136518002","3","5029.73","Loyal"
"2965","53.585688136518","2","4916","Low Value"
"2966","93.585688136518","1","1508.92","At Risk"
"2967","27.585688136518","4","7590.01","Loyal"
"2968","453.585688136518","2","4460.75","At Risk"
"2969","129.585688136518","5","5685.0199999999995","High Value"
"2970","231.585688136518","3","5104.52","Loyal"
"2971","43.585688136518","4","7789.99","Loyal"
"2973","142.585688136518","4","7826.33","Loyal"
"2975","582.585688136518","6","7623.95","High Value"
"2976","28.585688136518","3","5270.92","Loyal"
"2977","199.585688136518","3","4513.84","Loyal"
"2978","176.585688136518","2","3789.9700000000003","At Risk"
"2979","28.585688136518","2","2132.6800000000003","Low Value"
"2980","323.585688136518","5","11540.27","High Value"
"2981","175.585688136518","1","1758.72","At Risk"
"2982","159.585688136518","3","6111.99","Loyal"
"2983","99.585688136518","2","3298.6400000000003","At Risk"
"2984","460.585688136518","3","5397.66","Loyal"
"2985","484.585688136518","3","6211.89","Loyal"
"2986","37.585688136518","4","7698.29","Loyal"
"2987","52.585688136518","4","6450.49","Loyal"
"2988","138.585688136518","2","2039.66","At Risk"
"2989","901.585688136518","1","2700.11","At Risk"
"2990","66.585688136518","5","7691.610000000001","High Value"
"2991","767.585688136518","3","4501.099999999999","Loyal"
"2992","87.585688136518","9","15538.08","High Value"
"2993","126.585688136518","7","9404.89","High Value"
"2994","20.585688136518","3","1200.81","Loyal"
"2995","174.585688136518","1","1295.6","At Risk"
"2996","120.585688136518","5","7730.05","High Value"
"2997","828.585688136518","2","3230.08","At Risk"
"2998","467.585688136518","1","2120.91","At Risk"
"2999","107.585688136518","3","3655.17","Loyal"
"3000","206.585688136518","4","4670.41","Loyal"
"3001","484.585688136518","2","2527.01","At Risk"
"3002","532.585688136518","1","2957.38","At Risk"
"3003","292.585688136518","2","3178.3","At Risk"
"3004","111.585688136518","4","5964.21","Loyal"
"3005","159.585688136518","6","11466.59","High Value"
"3006","382.585688136518","2","4340.86","At Risk"
"3007","33.585688136518","2","4214.37","Low Value"
"3008","198.585688136518","4","8895.2","Loyal"
"3009","141.585688136518","5","9415.84","High Value"
"3010","115.585688136518","3","4779.530000000001","Loyal"
"3011","547.585688136518","5","7437.04","High Value"
"3012","252.585688136518","1","84.52","At Risk"
"3013","153.585688136518","3","4552.26","Loyal"
"3014","110.585688136518","3","4944.32","Loyal"
"3015","847.585688136518","1","998.34","At Risk"
"3016","192.585688136518","4","7290.02","Loyal"
"3017","136.585688136518","6","11390.77","High Value"
"3018","235.585688136518","3","3330.46","Loyal"
"3019","139.585688136518","4","8937.5","Loyal"
"3020","64.585688136518","2","908.9","Low Value"
"3021","125.585688136518","4","4887.61","Loyal"
"3022","29.585688136518","4","6337.16","Loyal"
"3023","1066.585688136518","1","2661.72","At Risk"
"3024","670.585688136518","4","8872.41","Loyal"
"3025","136.585688136518","2","4997.84","At Risk"
"3026","647.585688136518","1","2857.05","At Risk"
"3027","117.585688136518","3","4222.17","Loyal"
"3028","124.585688136518","2","5650.9","At Risk"
"3029","111.585688136518","3","3602.2400000000002","Loyal"
"3030","161.585688136518","4","6035.59","Loyal"
"3031","298.585688136518","4","3583.85","Loyal"
"3032","56.585688136518","7","12017.19","High Value"
"3033","662.585688136518","3","3491.37","Loyal"
"3034","63.585688136518","2","2076.99","Low Value"
"3035","564.585688136518","6","7980.83","High Value"
"3036","366.585688136518","3","4510.67","Loyal"
"3037","274.585688136518","5","6590.78","High Value"
"3038","291.585688136518","4","4142.83","Loyal"
"3039","150.585688136518","2","4546.4","At Risk"
"3040","112.585688136518","4","8817.24","Loyal"
"3041","1030.585688136518","1","1151.33","At Risk"
"3042","520.585688136518","4","3507.02","Loyal"
"3043","503.585688136518","4","4286.06","Loyal"
"3044","924.585688136518","1","1797.53","At Risk"
"3045","27.585688136518","3","6835.76","Loyal"
"3046","368.585688136518","2","3696.42","At Risk"
"3047","144.585688136518","9","11330.91","High Value"
"3048","479.585688136518","3","4750.33","Loyal"
"3049","357.585688136518","5","11045.630000000001","High Value"
"3050","516.585688136518","3","6394.49","Loyal"
"3052","448.585688136518","3","3114.44","Loyal"
"3053","85.585688136518","2","3759.34","Low Value"
"3054","428.585688136518","3","5421.82","Loyal"
"3055","43.585688136518","3","5175.72","Loyal"
"3056","570.585688136518","3","7223.1900000000005","Loyal"
"3057","517.585688136518","3","4554.4","Loyal"
"3058","302.585688136518","2","1276.1699999999998","At Risk"
"3059","419.585688136518","3","1555.94","Loyal"
"3060","55.585688136518","3","2519.74","Loyal"
"3061","260.585688136518","5","7801.400000000001","High Value"
"3063","191.585688136518","5","8658.35","High Value"
"3064","2.5856881365180016","8","15453.34","High Value"
"3065","207.585688136518","6","8841.49","High Value"
"3066","277.585688136518","2","2007.67","At Risk"
"3067","49.585688136518","6","12090.45","High Value"
"3068","616.585688136518","2","4396.110000000001","At Risk"
"3069","838.585688136518","1","307.32","At Risk"
"3070","265.585688136518","3","1057.58","Loyal"
"3071","375.585688136518","3","4505.43","Loyal"
"3072","154.585688136518","3","2093.73","Loyal"
"3073","713.585688136518","5","6972.26","High Value"
"3075","315.585688136518","2","3061.35","At Risk"
"3076","64.585688136518","7","7856.75","High Value"
"3077","188.585688136518","5","5352.81","High Value"
"3078","256.585688136518","5","8265.28","High Value"
"3079","109.585688136518","2","3881.31","At Risk"
"3080","673.585688136518","1","2963.23","At Risk"
"3081","338.585688136518","5","3945.45","High Value"
"3082","308.585688136518","5","8677.9","High Value"
"3084","988.585688136518","1","2293.1","At Risk"
"3085","281.585688136518","5","6669.67","High Value"
"3086","127.585688136518","3","4182.73","Loyal"
"3087","294.585688136518","2","2067.0299999999997","At Risk"
"3088","181.585688136518","5","10673.79","High Value"
"3089","4.585688136518002","6","9427.37","High Value"
"3090","569.585688136518","1","1911.1","At Risk"
"3091","665.585688136518","2","4960.01","At Risk"
"3092","805.585688136518","1","2678.35","At Risk"
"3093","89.585688136518","6","9193.47","High Value"
"3094","165.585688136518","5","5672.4800000000005","High Value"
"3095","256.585688136518","1","228.56","At Risk"
"3096","31.585688136518","6","8607.53","High Value"
"3097","8.585688136518002","3","5188.39","Loyal"
"3098","582.585688136518","2","2292.94","At Risk"
"3099","10.585688136518002","4","4527.1","Loyal"
"3100","534.585688136518","1","1138.96","At Risk"
"3101","250.585688136518","6","10110.3","High Value"
"3102","4.585688136518002","7","11338.11","High Value"
"3103","305.585688136518","6","7733.02","High Value"
"3104","3.5856881365180016","5","7300.0599999999995","High Value"
"3105","405.585688136518","4","7115.99","Loyal"
"3106","1005.585688136518","1","2729.97","At Risk"
"3107","75.585688136518","6","9171.6","High Value"
"3109","507.585688136518","2","2602.6","At Risk"
"3110","971.585688136518","1","1787.89","At Risk"
"3111","7.585688136518002","3","6870.82","Loyal"
"3112","63.585688136518","5","9070.57","High Value"
"3113","766.585688136518","1","1685.7","At Risk"
"3114","293.585688136518","2","4419.07","At Risk"
"3115","706.585688136518","1","2026.09","At Risk"
"3116","15.585688136518002","3","6224.37","Loyal"
"3117","416.585688136518","3","2685.28","Loyal"
"3118","146.585688136518","5","6489.8","High Value"
"3119","577.585688136518","2","3193.33","At Risk"
"3120","187.585688136518","4","6700.75","Loyal"
"3121","25.585688136518","5","6201.17","High Value"
"3122","439.585688136518","3","4368.86","Loyal"
"3123","381.585688136518","2","2638.67","At Risk"
"3124","105.585688136518","8","16608.36","High Value"
"3125","341.585688136518","2","4251.8","At Risk"
"3126","962.585688136518","1","1345.17","At Risk"
"3127","113.585688136518","2","2959.58","At Risk"
"3128","99.585688136518","4","6743.4400000000005","Loyal"
"3129","456.585688136518","3","7427.43","Loyal"
"3130","141.585688136518","4","6021.06","Loyal"
"3131","378.585688136518","2","229.98","At Risk"
"3132","140.585688136518","1","1132.24","At Risk"
"3133","715.585688136518","2","3648.44","At Risk"
"3134","2.5856881365180016","3","2462.21","Loyal"
"3135","71.585688136518","3","5112.01","Loyal"
"3136","358.585688136518","1","388.84","At Risk"
"3137","574.585688136518","1","1378.62","At Risk"
"3138","907.585688136518","1","2214.8","At Risk"
"3139","317.585688136518","2","686.62","At Risk"
"3140","189.585688136518","2","3941.49","At Risk"
"3141","563.585688136518","4","5813.37","Loyal"
"3142","721.585688136518","2","5254.5","At Risk"
"3143","819.585688136518","1","242.32","At Risk"
"3144","40.585688136518","6","8357.68","High Value"
"3145","640.585688136518","4","4315.11","Loyal"
"3146","170.585688136518","3","2292.33","Loyal"
"3148","301.585688136518","2","2636.1","At Risk"
"3149","971.585688136518","2","2943.56","At Risk"
"3150","72.585688136518","4","6475.12","Loyal"
"3151","350.585688136518","4","8489.5","Loyal"
"3152","42.585688136518","4","4483.28","Loyal"
"3153","186.585688136518","5","9646.21","High Value"
"3154","166.585688136518","3","5410.3","Loyal"
"3155","13.585688136518002","5","9424.02","High Value"
"3156","384.585688136518","4","5569.88","Loyal"
