"order_item_id","order_id","product_id","quantity","price"
"25428","12764","94","3","981.71"
"25429","12765","144","5","1617.99"
"25430","12766","95","3","1294.91"
"25431","12766","119","3","874.92"
"25432","12766","92","5","69.55"
"25433","12767","118","2","844.04"
"25434","12767","26","5","336.07"
"25435","12768","193","5","761.33"
"25436","12768","17","2","1435.78"
"25437","12768","63","2","1634.53"
"25438","12769","120","2","1742.08"
"25439","12770","70","5","722.77"
"25440","12770","13","1","1097.59"
"25441","12771","169","1","766.63"
"25442","12771","1","3","1568.58"
"25443","12772","125","5","1780.98"
"25444","12773","146","3","1916.87"
"25445","12773","192","1","129.18"
"25446","12774","68","5","388.73"
"25447","12775","123","4","388.88"
"25448","12776","192","3","46.01"
"25449","12776","133","1","1176.76"
"25450","12777","40","3","928.05"
"25451","12777","171","3","1096.76"
"25452","12777","198","5","25.58"
"25453","12778","6","3","587.27"
"25454","12778","26","4","1156.16"
"25455","12779","152","1","1065.79"
"25456","12779","122","2","1221.02"
"25457","12779","116","3","974.12"
"25458","12780","108","2","1330.12"
"25459","12780","192","4","180.98"
"25460","12780","153","5","1774.55"
"25461","12781","141","3","859.32"
"25462","12781","6","3","1607.96"
"25463","12781","178","1","346.36"
"25464","12782","44","5","662.35"
"25465","12783","176","5","1108.8"
"25466","12783","111","4","963.86"
"25467","12783","7","5","630.71"
"25468","12784","12","1","541.19"
"25469","12784","94","5","1828.6"
"25470","12785","173","3","1129.05"
"25471","12785","152","5","892.27"
"25472","12786","200","5","1125.68"
"25473","12787","90","3","1088.02"
"25474","12788","148","2","155.02"
"25475","12788","164","3","485.05"
"25476","12789","113","3","1553.29"
"25477","12789","156","1","1945.62"
"25478","12789","104","3","1240.54"
"25479","12790","138","1","1587.06"
"25480","12790","49","4","1260.66"
"25481","12791","178","1","759"
"25482","12791","177","1","917.81"
"25483","12792","188","5","476.23"
"25484","12793","125","3","834.31"
"25485","12794","90","1","1886.25"
"25486","12794","197","5","42.63"
"25487","12795","62","1","882.96"
"25488","12795","161","5","1893.84"
"25489","12796","187","4","1108.77"
"25490","12797","81","3","1913.5"
"25491","12797","63","5","185.62"
"25492","12798","70","5","196.48"
"25493","12798","122","5","1575"
"25494","12799","166","3","1862.62"
"25495","12800","127","1","152.66"
"25496","12800","185","4","740.82"
"25497","12801","154","5","209.75"
"25498","12802","168","1","1108.11"
"25499","12802","195","2","689.98"
"25500","12803","195","3","1535.89"
"25501","12803","23","1","615.37"
"25502","12803","181","2","727.48"
"25503","12804","44","4","1947.26"
"25504","12805","45","1","105.09"
"25505","12805","100","3","477"
"25506","12805","34","2","1361.55"
"25507","12806","133","5","1251.8"
"25508","12807","47","3","1735.3"
"25509","12807","184","4","1148.91"
"25510","12807","191","5","1453.85"
"25511","12808","60","2","1356.64"
"25512","12808","17","4","484.19"
"25513","12809","150","2","283.47"
"25514","12810","67","3","1083.36"
"25515","12811","25","5","248.71"
"25516","12812","63","4","787.97"
"25517","12812","140","3","442.47"
"25518","12812","160","4","456.15"
"25519","12813","137","3","1971.98"
"25520","12814","146","5","1566.06"
"25521","12814","111","5","540.07"
"25522","12814","55","3","1944.17"
"25523","12815","168","2","890.2"
"25524","12815","151","5","723.46"
"25525","12815","57","1","1110.73"
"25526","12816","150","3","1605.88"
"25527","12817","199","3","1095.09"
"25528","12818","81","3","990.5"
"25529","12818","172","4","278.93"
"25530","12818","103","3","114.07"
"25531","12819","98","2","1594.95"
"25532","12820","190","3","429.75"
"25533","12820","76","2","1542.32"
"25534","12820","82","3","1321.89"
"25535","12821","9","1","109.49"
"25536","12822","12","3","27.52"
"25537","12823","117","4","173.72"
"25538","12823","42","5","985.77"
"25539","12824","25","2","292.2"
"25540","12825","108","3","1592.44"
"25541","12826","43","3","1981.62"
"25542","12827","56","3","1438.02"
"25543","12827","172","4","1098.38"
"25544","12828","190","1","709.58"
"25545","12828","186","4","1043.75"
"25546","12828","35","3","351.71"
"25547","12829","53","2","62"
"25548","12830","72","4","972.96"
"25549","12830","148","4","998.08"
"25550","12831","73","5","1105.47"
"25551","12832","4","2","1430.03"
"25552","12832","128","5","872.49"
"25553","12833","99","4","1749.56"
"25554","12833","14","3","1964.83"
"25555","12833","128","3","111.62"
"25556","12834","157","2","283.61"
"25557","12834","118","4","1082.2"
"25558","12835","147","1","1839.81"
"25559","12835","21","2","1674.44"
"25560","12836","112","2","804.1"
"25561","12836","7","1","1145.18"
"25562","12836","125","4","1622.6"
"25563","12837","130","4","1951.43"
"25564","12837","4","5","163.9"
"25565","12837","157","1","878.42"
"25566","12838","78","3","1160.16"
"25567","12839","200","1","691.2"
"25568","12839","135","4","710.73"
"25569","12839","191","4","1270.62"
"25570","12840","196","1","1797.27"
"25571","12840","68","1","1156.84"
"25572","12840","2","2","1857.94"
"25573","12841","129","2","1184.53"
"25574","12841","104","5","1835.68"
"25575","12842","157","2","395.04"
"25576","12842","137","2","230.2"
"25577","12843","29","3","1476.37"
"25578","12843","36","2","488.42"
"25579","12843","5","2","1893.62"
"25580","12844","188","2","1131.25"
"25581","12845","185","2","1660.07"
"25582","12845","39","1","1851.1"
"25583","12846","98","2","614.78"
"25584","12847","158","1","1932.17"
"25585","12848","40","3","359.57"
"25586","12848","175","2","1846.58"
"25587","12849","151","2","200.63"
"25588","12849","189","4","1146.74"
"25589","12849","121","3","1463.41"
"25590","12850","43","1","1774.58"
"25591","12850","38","4","1565.29"
"25592","12851","62","3","86.9"
"25593","12852","55","3","394.79"
"25594","12853","31","1","1616.45"
"25595","12853","66","5","1508.48"
"25596","12854","138","2","1854.8"
"25597","12854","1","3","1267.45"
"25598","12855","148","2","247.06"
"25599","12856","81","1","442.22"
"25600","12857","117","3","1256.75"
"25601","12857","181","3","1601.74"
"25602","12858","25","4","1576.92"
"25603","12859","178","1","412.36"
"25604","12859","40","5","825.18"
"25605","12860","179","3","1668.06"
"25606","12860","113","2","208.13"
"25607","12860","4","1","1045.91"
"25608","12861","45","2","1681.69"
"25609","12861","120","5","531.38"
"25610","12861","134","4","1780.89"
"25611","12862","21","4","203.24"
"25612","12862","11","2","1188.07"
"25613","12862","167","3","975.25"
"25614","12863","112","2","1739.29"
"25615","12863","113","1","1198.89"
"25616","12863","12","1","905.02"
"25617","12864","144","1","1257.13"
"25618","12864","69","5","217.69"
"25619","12864","162","1","1280.67"
"25620","12865","26","5","918.61"
"25621","12865","180","3","1998.78"
"25622","12865","50","4","1696.93"
"25623","12866","14","3","1736.2"
"25624","12867","69","5","1241.56"
"25625","12867","90","1","1628.13"
"25626","12867","37","3","1381.15"
"25627","12868","143","5","1786.47"
"25628","12868","25","2","1659.05"
"25629","12869","190","1","1335.62"
"25630","12869","62","1","1897.35"
"25631","12870","144","1","118.36"
"25632","12870","152","3","240.13"
"25633","12871","41","1","810.74"
"25634","12872","200","1","586.89"
"25635","12872","73","4","679.18"
"25636","12873","117","1","1326.47"
"25637","12873","77","5","750.98"
"25638","12873","98","1","204.5"
"25639","12874","137","5","1029.64"
"25640","12875","24","1","1040.58"
"25641","12875","142","5","400.84"
"25642","12875","198","5","361.09"
"25643","12876","113","1","925.02"
"25644","12876","78","4","1871.31"
"25645","12876","78","3","197.02"
"25646","12877","123","2","541.44"
"25647","12877","130","1","726.84"
"25648","12878","129","5","602.73"
"25649","12878","47","2","1468.7"
"25650","12878","120","5","194.13"
"25651","12879","75","5","1657.48"
"25652","12879","87","3","565.06"
"25653","12879","177","3","1473.85"
"25654","12880","177","1","212.36"
"25655","12880","178","4","398.15"
"25656","12880","88","4","1413.5"
"25657","12881","135","1","242.25"
"25658","12881","51","1","631.13"
"25659","12882","136","1","347.44"
"25660","12883","161","4","1228.16"
"25661","12883","7","1","768.71"
"25662","12884","16","2","654.57"
"25663","12884","4","5","1422.26"
"25664","12885","87","3","1601.34"
"25665","12885","108","3","222.33"
"25666","12885","188","1","1992.62"
"25667","12886","21","5","556.87"
"25668","12886","186","2","651.72"
"25669","12886","64","1","1137.64"
"25670","12887","66","4","1272.94"
"25671","12887","185","2","98.32"
"25672","12888","123","3","608.42"
"25673","12888","4","3","192.54"
"25674","12889","51","2","1813.12"
"25675","12889","149","1","1669.28"
"25676","12889","52","3","832.99"
"25677","12890","63","5","1888.67"
"25678","12890","193","5","1681.88"
"25679","12891","15","5","255.63"
"25680","12892","28","4","159.14"
"25681","12892","135","5","1112.39"
"25682","12893","172","1","859.09"
"25683","12893","186","3","897.34"
"25684","12893","68","5","711.46"
"25685","12894","183","2","893.21"
"25686","12894","68","4","291.83"
"25687","12895","24","3","1539.82"
"25688","12896","61","2","1082.99"
"25689","12896","51","3","243.87"
"25690","12896","136","1","1170.4"
"25691","12897","179","2","263.63"
"25692","12897","168","3","951.13"
"25693","12898","185","1","1969.54"
"25694","12898","32","2","357.07"
"25695","12899","144","1","1590.34"
"25696","12899","156","5","1209.79"
"25697","12900","93","3","1344.99"
"25698","12900","186","3","133.98"
"25699","12900","69","4","1855.59"
"25700","12901","88","5","1002.21"
"25701","12902","7","2","565.55"
"25702","12903","165","2","1235.14"
"25703","12903","120","4","298.54"
"25704","12904","186","4","1722.99"
"25705","12905","44","5","888.92"
"25706","12906","100","4","1643.62"
"25707","12906","195","1","1991.04"
"25708","12906","121","2","262.84"
"25709","12907","166","1","1557.89"
"25710","12907","54","3","1296.32"
"25711","12907","135","4","1576.26"
"25712","12908","58","5","390.56"
"25713","12908","126","2","522.22"
"25714","12909","6","2","1873.93"
"25715","12910","56","3","852.47"
"25716","12910","120","4","1642.01"
"25717","12910","144","4","232.98"
"25718","12911","149","4","1973.65"
"25719","12912","153","1","457.11"
"25720","12912","91","1","1895.28"
"25721","12912","136","5","22.55"
"25722","12913","76","4","804.4"
"25723","12913","198","4","1845.52"
"25724","12913","83","3","1835.33"
"25725","12914","136","1","1356.32"
"25726","12914","144","4","1385.85"
"25727","12915","196","5","1820.83"
"25728","12915","133","5","1094.56"
"25729","12916","103","4","443.13"
"25730","12916","76","5","1794.17"
"25731","12916","198","5","1221.58"
"25732","12917","191","1","1007.42"
"25733","12918","13","2","1316.64"
"25734","12919","89","3","757.37"
"25735","12919","13","3","1821.49"
"25736","12919","110","5","441.48"
"25737","12920","155","5","1682.33"
"25738","12920","153","3","1133.25"
"25739","12921","99","5","528.65"
"25740","12922","89","3","1424.66"
"25741","12922","128","3","772.95"
"25742","12923","194","5","180.69"
"25743","12923","80","1","657.17"
"25744","12924","35","4","1667.52"
"25745","12924","2","1","1745.72"
"25746","12925","143","1","1295.48"
"25747","12925","145","4","1544.12"
"25748","12926","121","5","114.76"
"25749","12926","12","4","642.93"
"25750","12927","120","3","573.1"
"25751","12927","57","1","1879.84"
"25752","12928","93","5","767.84"
"25753","12928","84","4","1588.19"
"25754","12929","189","3","1655.64"
"25755","12929","103","1","1616.51"
"25756","12929","189","4","188.13"
"25757","12930","117","5","518.18"
"25758","12931","177","2","235.49"
"25759","12931","85","5","24.22"
"25760","12932","72","3","109.52"
"25761","12933","37","5","1811.65"
"25762","12933","45","2","1651.42"
"25763","12934","54","5","1748.48"
"25764","12935","188","5","1871.98"
"25765","12935","174","4","964.59"
"25766","12936","121","2","184.02"
"25767","12936","194","3","1659.79"
"25768","12936","6","2","413.38"
"25769","12937","112","2","1060.69"
"25770","12938","62","2","1311.26"
"25771","12939","85","1","342.49"
"25772","12940","27","5","784.03"
"25773","12940","70","4","442.17"
"25774","12941","195","3","361.65"
"25775","12942","37","1","65.54"
"25776","12942","5","2","249.04"
"25777","12942","36","4","718.99"
"25778","12943","58","4","1753.63"
"25779","12944","10","5","1085.3"
"25780","12944","143","5","1599.8"
"25781","12945","94","3","231.9"
"25782","12945","29","5","32.05"
"25783","12946","45","2","1896.06"
"25784","12946","24","1","1348.22"
"25785","12946","72","1","648.98"
"25786","12947","56","1","367.55"
"25787","12948","93","3","1916.2"
"25788","12949","43","4","1643.47"
"25789","12949","106","2","930.35"
"25790","12949","11","5","355.29"
"25791","12950","110","4","98.03"
"25792","12951","188","1","1885.35"
"25793","12952","158","5","590.76"
"25794","12953","88","1","1795.42"
"25795","12954","109","5","1759.64"
"25796","12954","151","1","1806.32"
"25797","12954","191","4","1184.18"
"25798","12955","124","4","1017.11"
"25799","12956","184","5","827.38"
"25800","12956","139","5","340.89"
"25801","12956","154","2","1480.55"
"25802","12957","99","1","1564.77"
"25803","12957","58","1","650.82"
"25804","12957","189","5","1996.53"
"25805","12958","173","1","274.66"
"25806","12958","49","1","1411.87"
"25807","12959","103","2","1382.16"
"25808","12959","116","1","1351.9"
"25809","12960","184","1","1131.18"
"25810","12960","49","2","1277.31"
"25811","12961","136","4","1539.1"
"25812","12961","119","4","196.31"
"25813","12961","111","4","1371.99"
"25814","12962","50","1","838.48"
"25815","12963","22","1","291.86"
"25816","12963","18","4","666.48"
"25817","12963","67","4","1335.5"
"25818","12964","156","5","66.79"
"25819","12964","114","4","1929.71"
"25820","12964","168","3","1105.77"
"25821","12965","124","2","1865.5"
"25822","12965","120","2","1162.64"
"25823","12966","39","1","1259.44"
"25824","12967","154","2","1603.65"
"25825","12967","158","1","903.15"
"25826","12968","141","5","1398.77"
"25827","12968","120","2","1998.11"
"25828","12969","18","5","1842.17"
"25829","12970","199","5","1754.02"
"25830","12971","13","3","301.08"
"25831","12972","12","2","1310.79"
"25832","12973","47","1","1834.14"
"25833","12974","148","3","1833.98"
"25834","12974","140","2","685.39"
"25835","12975","6","4","346.33"
"25836","12975","142","5","1086.55"
"25837","12975","112","5","915.89"
"25838","12976","3","3","680.21"
"25839","12976","175","4","1366"
"25840","12976","51","1","1992.94"
"25841","12977","75","2","1376.14"
"25842","12978","142","1","1290.9"
"25843","12979","7","1","508.05"
"25844","12979","86","4","1980.91"
"25845","12979","167","2","1095.15"
"25846","12980","20","3","618.82"
"25847","12980","179","4","1175.71"
"25848","12980","35","5","1504.31"
"25849","12981","174","1","1966.1"
"25850","12981","99","2","1472.76"
"25851","12982","10","3","1491.95"
"25852","12982","191","1","1723.06"
"25853","12983","180","1","1708.27"
"25854","12983","177","1","764.09"
"25855","12984","99","5","1023.02"
"25856","12984","49","3","166.04"
"25857","12985","33","2","1990.57"
"25858","12985","28","2","94.16"
"25859","12986","200","2","226.13"
"25860","12986","60","4","1060.05"
"25861","12986","81","2","91.11"
"25862","12987","131","1","319.56"
"25863","12987","194","1","1809.3"
"25864","12988","134","1","1515.64"
"25865","12989","75","2","1261.58"
"25866","12990","113","1","1003.52"
"25867","12990","144","5","552.61"
"25868","12990","152","3","140.81"
"25869","12991","197","5","1291.16"
"25870","12991","105","2","646.32"
"25871","12992","37","5","1767.49"
"25872","12992","123","5","641.82"
"25873","12993","189","5","1132.93"
"25874","12993","151","5","961.64"
"25875","12993","187","3","1740.13"
"25876","12994","154","3","731.32"
"25877","12995","47","4","1807.6"
"25878","12996","189","5","1750.95"
"25879","12996","198","5","1233.61"
"25880","12997","120","4","740.48"
"25881","12997","148","5","25"
"25882","12998","110","3","829.31"
"25883","12998","10","1","593.33"
"25884","12998","65","4","810.19"
"25885","12999","17","5","1764.81"
"25886","12999","117","2","601.08"
"25887","13000","60","5","797.33"
"25888","13001","52","3","648.53"
"25889","13002","138","1","1912.81"
"25890","13003","160","1","97.8"
"25891","13004","27","5","1208.18"
"25892","13004","134","2","1338.31"
"25893","13004","43","3","1216.95"
"25894","13005","183","4","922.34"
"25895","13006","83","4","1544.45"
"25896","13007","173","5","1883.5"
"25897","13007","121","5","872.52"
"25898","13008","31","5","999.93"
"25899","13009","70","4","135.16"
"25900","13009","139","3","202.83"
"25901","13010","174","3","1919.94"
"25902","13010","100","4","1842.18"
"25903","13010","109","5","474.1"
"25904","13011","109","4","1910.23"
"25905","13012","90","4","1991.62"
"25906","13012","32","3","1388.54"
"25907","13013","60","2","530.89"
"25908","13014","58","1","1180.03"
"25909","13014","61","4","817.13"
"25910","13014","169","3","1461.16"
"25911","13015","199","1","197.58"
"25912","13015","44","4","785.11"
"25913","13016","139","3","1561.24"
"25914","13017","156","3","393.22"
"25915","13018","8","1","752.57"
"25916","13018","104","2","1410.69"
"25917","13019","186","4","1112.59"
"25918","13020","127","3","1457.06"
"25919","13021","170","5","96.72"
"25920","13022","110","4","834.51"
"25921","13022","37","5","469.05"
"25922","13022","60","2","598.91"
"25923","13023","112","5","1633.69"
"25924","13023","135","4","1833.35"
"25925","13023","90","4","1407.95"
"25926","13024","136","1","1113.72"
"25927","13025","48","3","1397.08"
"25928","13025","193","1","904.32"
"25929","13025","86","5","574.83"
"25930","13026","149","1","395.99"
"25931","13026","57","2","56.8"
"25932","13027","78","2","450.85"
"25933","13027","165","5","252.46"
"25934","13027","125","5","280.27"
"25935","13028","151","5","642.99"
"25936","13028","79","2","482.21"
"25937","13029","60","3","536.93"
"25938","13029","21","4","1098.23"
"25939","13029","127","2","145.6"
"25940","13030","184","4","240"
"25941","13030","73","4","1611.03"
"25942","13030","146","4","1263.26"
"25943","13031","190","3","981.25"
"25944","13031","179","4","1210.33"
"25945","13032","177","2","136.16"
"25946","13032","16","2","1212.89"
"25947","13032","94","5","1640.37"
"25948","13033","106","2","1696.49"
"25949","13033","157","4","1177.43"
"25950","13033","86","5","1898.15"
"25951","13034","85","5","1776.57"
"25952","13035","164","4","1185.27"
"25953","13036","33","3","568.18"
"25954","13037","139","1","759.94"
"25955","13037","87","3","1267.84"
"25956","13038","77","1","341.54"
"25957","13038","48","2","772.27"
"25958","13039","112","3","1823.01"
"25959","13040","188","1","880.47"
"25960","13041","160","4","1955.47"
"25961","13041","178","2","400.78"
"25962","13041","127","5","969.48"
"25963","13042","66","3","1302.71"
"25964","13042","55","4","1819.72"
"25965","13043","88","1","907.3"
"25966","13043","11","1","227.45"
"25967","13044","21","4","497.84"
"25968","13044","158","1","752.84"
"25969","13044","68","1","1032.03"
"25970","13045","104","5","379.38"
"25971","13045","25","3","728.75"
"25972","13046","140","3","606.05"
"25973","13046","37","1","1890.72"
"25974","13046","23","1","853.53"
"25975","13047","196","1","1470.77"
"25976","13048","103","2","1638.62"
"25977","13049","96","2","624.13"
"25978","13049","3","3","1679.22"
"25979","13049","37","3","116.18"
"25980","13050","199","3","598.68"
"25981","13051","4","5","729.11"
"25982","13051","155","3","1495.08"
"25983","13051","38","2","1305.39"
"25984","13052","175","5","851.99"
"25985","13052","108","3","1347.58"
"25986","13052","93","5","1784.82"
"25987","13053","67","4","657.3"
"25988","13053","143","2","490.92"
"25989","13053","86","1","1883.88"
"25990","13054","183","4","1961.6"
"25991","13054","76","3","690.96"
"25992","13055","153","3","1315.77"
"25993","13055","109","4","1455.7"
"25994","13055","129","3","1892.34"
"25995","13056","79","4","1694.6"
"25996","13056","126","3","976.8"
"25997","13057","140","2","356.28"
"25998","13057","70","1","1627.59"
"25999","13057","81","5","1821.93"
"26000","13058","95","5","574.57"
"26001","13058","187","1","1182.85"
"26002","13059","35","3","1143.84"
"26003","13060","5","3","904.79"
"26004","13061","154","5","1428.29"
"26005","13062","137","1","605.32"
"26006","13062","176","5","1162.75"
"26007","13062","17","5","816.41"
"26008","13063","198","4","471.3"
"26009","13063","6","1","1821.91"
"26010","13063","183","4","1850.6"
"26011","13064","111","5","899.69"
"26012","13065","37","2","1929.38"
"26013","13065","88","2","461.45"
"26014","13066","122","5","1658.89"
"26015","13066","36","2","1220.2"
"26016","13067","36","5","76.79"
"26017","13068","173","2","397.41"
"26018","13068","24","1","485.52"
"26019","13068","188","4","1279.96"
"26020","13069","145","5","349.82"
"26021","13069","175","2","1505.26"
"26022","13070","24","3","1664.52"
"26023","13070","74","2","1544.84"
"26024","13071","135","2","649.15"
"26025","13071","174","1","506.76"
"26026","13072","93","2","1754.7"
"26027","13073","164","2","1650.26"
"26028","13073","57","3","537.03"
"26029","13074","45","5","1112.5"
"26030","13074","177","1","1707.71"
"26031","13074","151","4","484.76"
"26032","13075","58","1","287.79"
"26033","13076","155","3","1971.64"
"26034","13077","116","5","1483.76"
"26035","13078","149","3","92.82"
"26036","13079","35","1","559.56"
"26037","13079","173","4","859.31"
"26038","13080","97","4","595.06"
"26039","13080","83","5","1566.88"
"26040","13081","59","4","645.48"
"26041","13082","69","1","547.81"
"26042","13083","19","3","1607.94"
"26043","13083","176","4","1551.73"
"26044","13084","200","2","838.82"
"26045","13084","183","4","1490.78"
"26046","13085","7","1","172.36"
"26047","13085","93","5","1813.59"
"26048","13086","144","5","1287.01"
"26049","13087","135","1","1704.36"
"26050","13087","168","3","817.58"
"26051","13087","105","5","110.08"
"26052","13088","73","4","1527.8"
"26053","13088","141","2","522.26"
"26054","13088","143","1","1075"
"26055","13089","157","5","410.25"
"26056","13090","165","3","660.46"
"26057","13090","124","2","378.75"
"26058","13090","100","3","785.23"
"26059","13091","36","5","1328.05"
"26060","13091","22","5","1873.13"
"26061","13092","54","1","902.28"
"26062","13092","107","3","1303.79"
"26063","13093","5","2","904.6"
"26064","13094","121","5","297.22"
"26065","13094","145","3","578.8"
"26066","13094","15","4","747.16"
"26067","13095","38","1","1418.08"
"26068","13095","36","1","1600.15"
"26069","13095","4","5","1053.38"
"26070","13096","127","4","311.63"
"26071","13097","174","4","742.83"
"26072","13097","166","3","259.03"
"26073","13098","39","2","412.19"
"26074","13099","4","4","177.08"
"26075","13100","48","2","1438.66"
"26076","13100","150","3","1118.81"
"26077","13100","103","2","263.74"
"26078","13101","46","2","715.62"
"26079","13101","83","4","1459.95"
"26080","13102","59","5","135.42"
"26081","13102","118","2","868.57"
"26082","13102","62","3","1194.32"
"26083","13103","97","4","310.32"
"26084","13103","158","1","1153.28"
"26085","13103","199","1","1520.38"
"26086","13104","15","3","230.77"
"26087","13104","12","4","1361.37"
"26088","13105","110","4","1359.45"
"26089","13105","52","1","1111.26"
"26090","13105","6","3","657.81"
"26091","13106","142","2","1386.11"
"26092","13107","191","4","633.79"
"26093","13108","148","1","1411.24"
"26094","13109","127","5","1047.1"
"26095","13109","163","4","648.48"
"26096","13109","43","5","1046.09"
"26097","13110","191","2","1864.19"
"26098","13110","188","2","769.69"
"26099","13110","200","5","686.92"
"26100","13111","48","4","1350.8"
"26101","13112","118","1","949.14"
"26102","13112","3","4","1200.72"
"26103","13113","138","1","90.77"
"26104","13113","158","4","1189.07"
"26105","13113","25","4","82.64"
"26106","13114","129","5","220.77"
"26107","13114","23","1","629.47"
"26108","13115","126","5","511.75"
"26109","13115","107","4","114.66"
"26110","13115","121","3","199.35"
"26111","13116","174","3","376.51"
"26112","13117","179","5","1958.29"
"26113","13117","39","3","1488.04"
"26114","13117","97","4","172.17"
"26115","13118","83","4","131.24"
"26116","13118","156","3","444.18"
"26117","13119","88","4","415.92"
"26118","13119","46","2","1986.73"
"26119","13120","89","2","517.9"
"26120","13120","59","1","1615.83"
"26121","13120","161","2","1085.85"
"26122","13121","135","5","353.81"
"26123","13121","28","3","1176.57"
"26124","13122","144","5","1428.25"
"26125","13123","110","1","928.84"
"26126","13123","155","3","347.87"
"26127","13124","136","2","1401.72"
"26128","13125","79","1","1260.02"
"26129","13126","34","5","550.12"
"26130","13127","155","3","1810.03"
"26131","13127","70","5","1590.99"
"26132","13128","75","1","199.31"
"26133","13128","160","2","1024.77"
"26134","13129","144","4","1509.53"
"26135","13129","42","3","1752.03"
"26136","13130","79","2","1019.42"
"26137","13130","136","4","1633.49"
"26138","13131","29","2","85.28"
"26139","13132","142","4","1779.83"
"26140","13132","100","5","1162.1"
"26141","13132","189","2","1877.03"
"26142","13133","150","2","113.93"
"26143","13133","166","4","1720.18"
"26144","13133","67","3","896.19"
"26145","13134","84","3","742.19"
"26146","13134","195","2","714.31"
"26147","13134","127","1","316.08"
"26148","13135","173","5","384.91"
"26149","13135","138","2","138.92"
"26150","13136","34","3","1071.06"
"26151","13136","57","3","1494.47"
"26152","13136","113","4","1929.62"
"26153","13137","167","2","621.69"
"26154","13138","95","4","549.93"
"26155","13138","148","5","27.61"
"26156","13139","170","1","164.18"
"26157","13140","108","5","1645.58"
"26158","13140","9","1","902.46"
"26159","13140","89","4","273.3"
"26160","13141","47","5","1222.07"
"26161","13142","187","4","1026.95"
"26162","13142","24","4","1709.65"
"26163","13143","55","1","1488.37"
"26164","13143","5","5","937.97"
"26165","13143","107","2","251.26"
"26166","13144","174","2","1904.64"
"26167","13144","187","4","1240.42"
"26168","13145","173","4","1475.01"
"26169","13145","37","1","119.26"
"26170","13145","121","5","1424.8"
"26171","13146","154","3","995.02"
"26172","13146","13","2","1919.4"
"26173","13147","32","3","1192.23"
"26174","13147","138","1","1639.09"
"26175","13148","13","3","625.02"
"26176","13148","38","4","1526.36"
"26177","13149","63","2","1794.88"
"26178","13149","29","4","397.39"
"26179","13149","173","5","502.87"
"26180","13150","72","4","326.22"
"26181","13150","60","4","1077.34"
"26182","13151","32","4","1589.59"
"26183","13151","72","5","1549.51"
"26184","13151","79","2","612.9"
"26185","13152","105","1","761.65"
"26186","13152","110","5","1048.98"
"26187","13153","147","2","1632.02"
"26188","13153","4","1","1975.4"
"26189","13153","11","3","143.51"
"26190","13154","84","5","258.25"
"26191","13154","158","4","902.22"
"26192","13155","59","1","458.8"
"26193","13155","54","1","1624.28"
"26194","13156","55","2","244.51"
"26195","13157","25","5","806.34"
"26196","13158","102","3","1522.51"
"26197","13159","60","1","1880.42"
"26198","13160","9","1","1681.45"
"26199","13160","106","3","1087.56"
"26200","13161","86","2","1449.78"
"26201","13161","165","1","730.05"
"26202","13162","172","4","1166.29"
"26203","13162","84","5","192.73"
"26204","13163","176","2","1169.76"
"26205","13163","175","2","1632.61"
"26206","13163","141","2","1619.85"
"26207","13164","175","3","1341.83"
"26208","13164","175","4","1731.15"
"26209","13164","39","2","1379.66"
"26210","13165","16","4","893.6"
"26211","13166","95","1","1074.75"
"26212","13166","145","5","1331.61"
"26213","13167","160","4","141.58"
"26214","13167","183","1","1746.39"
"26215","13168","3","1","1445.07"
"26216","13169","148","3","1377.28"
"26217","13169","119","2","646.05"
"26218","13170","164","4","710.74"
"26219","13170","18","1","1447.65"
"26220","13171","11","1","1208.53"
"26221","13171","7","1","1478.36"
"26222","13172","87","5","191.47"
"26223","13172","185","4","1454.1"
"26224","13173","20","5","159.05"
"26225","13174","27","1","685.68"
"26226","13174","161","2","1384.06"
"26227","13174","22","5","229.05"
"26228","13175","152","5","1979.41"
"26229","13175","55","4","1187.48"
"26230","13175","50","4","1674.18"
"26231","13176","121","1","1719.83"
"26232","13177","161","1","332.65"
"26233","13178","22","3","1222.29"
"26234","13178","156","2","1933.36"
"26235","13178","146","5","1946.89"
"26236","13179","16","5","1477.53"
"26237","13179","189","5","1287.55"
"26238","13180","11","4","1503.48"
"26239","13181","82","5","1495.55"
"26240","13181","130","4","1050.97"
"26241","13181","91","1","914.23"
"26242","13182","12","4","1089.74"
"26243","13182","7","4","509.97"
"26244","13183","93","1","765.7"
"26245","13184","67","5","871.61"
"26246","13184","103","1","1933.23"
"26247","13184","42","4","229.49"
"26248","13185","4","1","1337.23"
"26249","13185","85","3","1341.58"
"26250","13185","166","1","1999.25"
"26251","13186","165","3","1141.17"
"26252","13186","108","1","1348.11"
"26253","13187","165","3","1837.61"
"26254","13187","61","5","258.33"
"26255","13187","164","1","836.03"
"26256","13188","174","4","1124.15"
"26257","13188","35","5","299.17"
"26258","13189","56","1","1472.28"
"26259","13189","105","2","1428.75"
"26260","13190","195","1","33.33"
"26261","13190","6","5","1220.53"
"26262","13190","115","5","1583.79"
"26263","13191","89","1","1944.96"
"26264","13191","150","3","1198.33"
"26265","13192","40","2","291.19"
"26266","13192","75","1","938.25"
"26267","13193","33","2","1187.6"
"26268","13193","7","3","1477.71"
"26269","13193","99","2","532.52"
"26270","13194","54","3","1768.5"
"26271","13194","19","5","863.09"
"26272","13194","39","3","253.7"
"26273","13195","8","2","24.02"
