"order_id","customer_id","order_date","total_amount"
"9857","3659","2025-07-06","2680.04"
"9859","3532","2025-04-28","2771.84"
"9860","1721","2023-09-15","660.56"
"9861","1310","2024-05-21","2208.58"
"9863","3170","2024-07-09","2644.53"
"9864","865","2025-06-19","2549.46"
"9865","2483","2023-07-05","1615.12"
"9866","3194","2024-09-08","1731.71"
"9867","2079","2025-02-22","2299.53"
"9868","2921","2025-10-13","2131.48"
"9869","858","2026-01-20","1443.55"
"9870","2574","2025-02-25","2236.53"
"9871","2450","2025-06-18","2528.71"
"9872","2661","2023-11-14","1788.42"
"9873","2429","2023-07-28","993.14"
"9874","1190","2023-08-08","1211.22"
"9875","3965","2023-09-14","2620.77"
"9876","2270","2025-04-09","1537.18"
"9877","4539","2026-01-13","2215.48"
"9878","2829","2025-02-22","1575.84"
"9880","3816","2024-06-28","1392.3"
"9881","165","2023-04-07","2539.89"
"9882","649","2024-12-26","2148.93"
"9883","4043","2024-10-09","420.41"
"9885","2550","2023-11-27","1918.28"
"9886","3812","2023-06-26","2538.9"
"9887","3118","2025-11-09","2824.17"
"9888","4270","2024-03-15","2130.29"
"9890","3867","2025-11-25","864.25"
"9891","709","2023-06-11","2359.6"
"9892","3454","2025-06-26","748.99"
"9893","486","2024-05-09","745.9"
"9894","993","2024-08-16","2121.87"
"9895","58","2025-05-19","1096.5"
"9896","789","2024-03-12","256.15"
"9897","2160","2024-10-06","1585.23"
"9898","3145","2023-05-28","887.41"
"9899","1941","2025-01-10","2056.2"
"9900","3949","2025-02-21","930.94"
"9901","4393","2025-07-20","1803.1"
"9902","2769","2023-08-13","608.83"
"9903","2460","2026-01-22","343.67"
"9904","1269","2023-07-05","1817.49"
"9905","2003","2023-08-29","2727.09"
"9906","2550","2024-08-04","1083.98"
"9907","3798","2025-03-13","2090"
"9908","1745","2023-04-12","2509.69"
"9909","1734","2024-08-04","1539.58"
"9910","4715","2025-09-16","2405.77"
"9911","3191","2023-09-17","150.31"
"9913","2067","2023-09-21","569.51"
"9914","3369","2025-07-13","1328.48"
"9916","808","2024-06-15","2186.88"
"9917","2977","2025-09-17","1834.43"
"9919","2354","2024-02-29","1015.82"
"9920","4731","2025-07-07","148.63"
"9921","1182","2025-01-17","1432.16"
"9923","3798","2025-02-10","197.7"
"9925","633","2023-07-20","430.1"
"9926","247","2024-02-29","2436.27"
"9927","4881","2024-10-30","2038.57"
"9928","2037","2025-01-20","1917.86"
"9929","2081","2024-02-10","566.55"
"9930","1125","2025-01-05","1537.72"
"9931","2981","2025-10-11","1758.72"
"9932","1316","2024-02-21","1089.74"
"9933","3144","2024-12-25","751.46"
"9934","4959","2025-08-30","2923.2"
"9935","4891","2023-04-26","706.97"
"9936","2080","2026-02-09","228.22"
"9937","2161","2023-06-06","2581.39"
"9938","4268","2024-11-30","2064.26"
"9939","3816","2024-10-26","2460.2"
"9940","4645","2024-04-10","1422.34"
"9941","3211","2026-01-16","1537.56"
"9942","3723","2024-03-06","1537.37"
"9943","952","2025-10-29","59.65"
"9944","2657","2024-03-21","2057.18"
"9945","1279","2024-12-20","2284.73"
"9946","4165","2024-09-18","2411.36"
"9950","2547","2023-08-29","1489.57"
"9951","1346","2025-06-21","2123.83"
"9952","1448","2024-02-15","543.54"
"9953","884","2024-01-19","2362.18"
"9954","1321","2023-11-01","2833.03"
"9955","815","2025-11-27","550.87"
"9956","3744","2024-06-11","1896.98"
"9957","825","2024-10-02","863.45"
"9958","3144","2026-02-23","796.92"
"9959","1094","2026-01-04","1720.57"
"9960","2002","2024-05-30","2457.13"
"9961","1063","2024-02-02","694.87"
"9962","3690","2024-12-03","1883.13"
"9964","3308","2024-10-31","1836.35"
"9965","1839","2026-01-21","671.69"
"9967","2870","2025-12-20","1363.1"
"9968","4610","2026-01-10","2951.91"
"9969","4670","2025-08-30","2239.18"
"9970","1399","2024-10-08","1332.13"
"9971","1240","2025-03-25","2516.23"
"9972","3638","2023-04-13","617.72"
"9973","1131","2023-12-03","2900.12"
"9974","2466","2025-05-25","1396.71"
"9975","4286","2025-11-21","2151.42"
"9976","3160","2025-05-30","2638.99"
"9977","540","2025-09-08","785.24"
"9978","3792","2024-06-15","2050.6"
"9979","491","2025-09-02","1859.91"
"9980","3692","2024-03-17","1290.47"
"9981","1067","2025-03-26","1780.06"
"9983","4918","2024-05-13","1831.51"
"9984","1039","2025-04-08","1202.34"
"9985","4563","2026-02-25","943.75"
"9986","4222","2024-08-17","1011.94"
"9987","1610","2023-05-07","1003.54"
"9988","594","2024-01-31","2245.79"
"9989","337","2023-11-16","1874.76"
"9990","2809","2024-08-20","488.57"
"9991","1708","2023-10-31","2889.97"
"9992","1097","2023-12-23","1698.39"
"9993","2676","2025-11-05","1562.38"
"9994","2555","2024-08-03","590.71"
"9995","1591","2024-10-25","1633.48"
"9996","1681","2025-07-26","1945.04"
"9997","2491","2025-09-15","1742.66"
"9998","1454","2025-06-02","2850.39"
"9999","3443","2023-04-26","2167.08"
"10000","3809","2024-08-01","2380.69"
"10001","4549","2025-02-19","2736.37"
"10002","2343","2024-06-21","443.84"
"10003","2982","2023-10-22","2109.71"
"10004","2318","2024-10-15","2852.55"
"10005","1091","2024-11-26","2110"
"10006","494","2024-09-15","683.38"
"10007","3312","2025-12-03","1037.14"
"10008","3351","2024-05-03","2809.39"
"10009","4869","2025-08-16","2954.84"
"10010","2807","2023-11-16","2936.78"
"10011","2207","2024-07-15","205.29"
"10012","2805","2026-01-01","1811.56"
"10014","1463","2023-06-17","1061.17"
"10015","4984","2025-12-08","1167.6"
"10017","2806","2025-04-09","2810.11"
"10019","247","2025-08-14","1046.14"
"10022","4759","2023-05-06","1127.32"
"10023","3101","2025-07-28","2488.6"
"10024","2917","2026-01-08","2570.19"
"10025","4506","2023-06-24","2076.03"
"10026","3761","2024-05-29","2152.28"
"10027","3229","2023-11-13","713.12"
"10028","1514","2025-01-26","2968.86"
"10029","4242","2025-10-03","394.37"
"10030","3696","2025-12-17","2720.43"
"10032","1289","2026-04-03","1833.65"
"10033","3514","2023-05-13","1398.26"
"10034","1156","2024-04-14","2130.81"
"10035","911","2026-02-12","457.99"
"10036","4154","2025-10-29","1026.55"
"10037","4009","2023-08-04","1706.97"
"10039","3404","2024-07-23","1082.59"
"10040","2039","2024-08-14","2614.6"
"10041","4403","2024-09-18","384.89"
"10043","3124","2024-09-27","2914.46"
"10044","3495","2023-09-27","908.85"
"10045","3493","2024-10-01","2454.34"
"10046","4774","2025-12-14","1712.39"
"10047","3155","2026-03-22","84.12"
"10048","2488","2023-05-10","1648.18"
"10049","222","2026-02-04","659.06"
"10050","145","2025-07-17","597.98"
"10051","597","2025-04-04","1094.36"
"10052","2392","2025-02-20","2989.33"
"10053","1099","2023-05-22","2002.4"
"10054","3561","2025-10-17","2329.62"
"10058","1765","2026-03-06","286.64"
"10059","1233","2024-05-19","2627.59"
"10060","2326","2023-05-07","2451.79"
"10061","1062","2025-08-18","2736.89"
"10062","4219","2024-10-18","2444.61"
"10063","3566","2024-05-05","2896.16"
"10065","2449","2024-12-29","1527.84"
"10066","2192","2023-10-11","2340.9"
"10067","186","2024-01-11","766.21"
"10068","4186","2024-10-03","662.89"
"10069","586","2024-01-23","1558.98"
"10071","1774","2024-08-05","1667.83"
"10072","4480","2024-11-19","1582.93"
"10073","1643","2025-03-20","394.88"
"10074","4748","2024-05-06","2089.05"
"10076","4394","2024-03-19","192.32"
"10077","4709","2023-05-16","215.35"
"10078","3788","2024-04-16","1255.26"
"10080","3743","2024-08-10","2373.11"
"10081","4144","2024-05-04","1872.98"
"10082","3279","2024-10-09","1329.64"
"10084","313","2025-01-05","2714.45"
"10085","2794","2025-06-12","1299.01"
"10087","1596","2024-12-25","461.59"
"10088","571","2025-04-17","2512"
"10089","1854","2024-03-05","920.48"
"10091","3723","2025-10-29","2801.5"
"10093","809","2023-05-25","714.87"
"10095","1603","2024-05-17","1385.95"
"10097","547","2026-02-06","804.35"
"10099","3","2024-04-12","1235.9"
"10100","1501","2024-01-03","868.81"
"10101","2043","2025-01-20","1521.6"
"10102","3887","2025-11-14","2771.08"
"10103","4416","2026-02-22","751.57"
"10104","452","2025-11-23","2825.67"
"10105","1772","2025-04-19","177.18"
"10107","2584","2024-01-07","1897.25"
"10108","4514","2026-01-21","1638.19"
"10109","2271","2024-09-19","1173.58"
"10110","2999","2025-12-18","839.74"
"10111","1437","2025-04-01","152.59"
"10112","4581","2025-12-31","877.97"
"10113","2162","2024-12-10","953.3"
"10114","4219","2026-03-22","917.48"
"10115","4093","2025-04-28","2761.16"
"10116","4555","2024-01-09","1521.58"
"10117","2919","2025-09-24","1732.82"
"10118","2455","2026-02-24","2797.83"
"10119","3956","2026-01-16","2927.62"
"10120","1943","2024-05-06","628.47"
"10121","784","2025-06-08","753.86"
"10124","2982","2025-10-27","1384.1"
"10125","2247","2024-07-15","2726"
"10126","2485","2024-05-02","1344.27"
"10127","1589","2025-12-14","319.55"
"10128","4830","2024-09-04","1689.75"
"10130","1226","2023-09-04","1986.5"
"10131","2289","2025-01-30","1011.26"
"10132","965","2023-07-28","2193.13"
"10133","3227","2026-03-08","2129.27"
"10134","3739","2025-01-29","873.32"
"10135","3863","2025-01-16","1818.47"
"10136","33","2025-04-28","2234.8"
"10137","3164","2025-09-19","1723.97"
"10138","1503","2023-09-17","760.92"
"10139","4263","2023-11-10","918.68"
"10140","4133","2023-07-13","2904.35"
"10142","2166","2025-04-10","1180.35"
"10143","3647","2023-08-13","865.74"
"10144","1134","2023-10-15","2955.97"
"10145","4477","2025-10-31","1162.01"
"10146","4896","2024-06-15","2384.22"
"10147","796","2023-08-06","1834.97"
"10148","3404","2025-03-05","109"
"10149","3768","2025-11-29","212.92"
"10151","3778","2024-04-09","263.29"
"10152","1292","2025-02-22","540.72"
"10153","2401","2026-01-03","427.2"
"10154","3468","2024-07-09","2896.66"
"10155","1490","2024-05-03","2783.2"
"10156","3376","2025-02-06","2835.59"
"10157","149","2024-01-30","428.17"
"10158","3948","2023-12-10","1066.74"
"10159","1781","2024-02-02","1814.38"
"10160","3211","2024-05-08","582.53"
"10162","4017","2024-10-07","1376.53"
"10163","621","2024-11-04","1607.54"
"10164","321","2025-12-20","481.65"
"10165","979","2024-11-07","2459.09"
"10166","4083","2025-05-07","1781.23"
"10167","1691","2024-11-09","786.52"
"10168","2530","2023-10-18","1229.27"
"10169","1816","2024-03-17","2215.24"
"10170","2788","2025-05-10","1898.03"
"10173","1107","2024-01-08","458.18"
"10174","715","2024-11-23","2322.45"
"10176","1723","2025-03-01","1287.15"
"10177","2943","2023-07-17","1751.22"
"10178","3332","2024-06-21","1897.39"
"10179","1856","2024-10-19","1572.78"
"10180","4761","2023-11-14","2047.69"
"10181","2354","2025-08-05","915.78"
"10182","1761","2025-03-26","1421.79"
"10183","1522","2023-11-08","2748.04"
"10184","4239","2023-07-19","2600.05"
"10185","409","2026-03-15","2753.46"
"10186","2369","2024-02-28","2108.42"
"10187","746","2025-03-21","350.94"
"10188","504","2024-05-04","1645.73"
"10189","1657","2026-01-10","995.65"
"10190","4501","2024-04-21","1776.28"
"10191","2252","2023-07-18","651.47"
"10193","3297","2025-06-17","2375.79"
"10194","2524","2024-03-15","1865.58"
"10196","2721","2025-06-25","1791.35"
"10197","4092","2024-01-15","2912.52"
"10198","872","2025-12-25","711.46"
"10199","2290","2023-04-23","1238.86"
"10200","3877","2024-02-26","2049.52"
"10201","1238","2024-08-16","1856.92"
"10202","4689","2025-03-03","828.79"
"10204","1793","2024-02-23","1377.05"
"10205","4381","2023-06-22","1149.84"
"10206","3966","2024-05-15","1061.24"
"10207","545","2025-09-11","2715.13"
"10209","1659","2025-03-27","795.09"
"10210","1817","2025-04-16","2686.54"
"10211","949","2023-04-10","128.4"
"10212","830","2024-10-01","939.83"
"10213","4931","2026-01-19","537.3"
"10214","1002","2025-07-09","1458.23"
"10215","2892","2023-04-22","2085.82"
"10216","4754","2025-06-11","167.98"
"10217","3593","2024-10-08","926.97"
"10218","4156","2025-10-07","1076.09"
"10219","3156","2025-03-16","1658.56"
"10220","1187","2025-07-16","552"
"10221","2542","2024-05-03","1483.82"
"10222","2758","2025-09-07","672.49"
"10223","2814","2024-03-26","663.72"
"10224","1281","2023-09-11","1851.89"
"10225","2960","2025-02-24","1189.28"
"10226","3","2024-08-07","765.67"
"10230","3972","2026-03-30","1394.52"
"10231","440","2023-06-24","1140.97"
"10232","973","2023-08-28","517.44"
"10233","4019","2026-01-16","160.48"
"10234","1037","2024-07-05","1058.17"
"10236","678","2023-05-13","350.28"
"10237","2456","2024-10-24","2209.69"
"10238","2567","2024-03-24","134.94"
"10239","4274","2025-06-13","833.66"
"10240","2687","2025-08-01","2271.75"
"10241","4599","2023-07-23","358.52"
"10242","4613","2025-06-25","2234.92"
"10243","2025","2024-08-08","1464.85"
"10244","2817","2024-03-22","1993.83"
"10245","4916","2023-10-10","1396.65"
"10246","473","2023-11-26","1384.82"
"10247","2481","2023-09-15","1960.62"
"10248","3459","2023-11-10","682.4"
"10249","2022","2024-02-02","2079.37"
"10250","233","2025-12-25","2096.92"
"10251","1121","2025-07-11","2883.09"
"10252","4301","2025-04-23","2423.98"
"10253","3823","2024-05-05","252.75"
"10254","2822","2024-07-12","655.3"
"10255","141","2025-12-17","2604.26"
"10257","2059","2025-10-04","1508.41"
"10258","1397","2025-09-01","1438.83"
"10259","2518","2024-02-22","1380.15"
"10260","835","2025-11-20","2970.32"
"10261","2859","2025-09-18","256.48"
"10263","398","2024-05-23","940.17"
"10264","698","2024-08-06","2063.07"
"10266","1015","2025-06-19","212.15"
"10268","4158","2025-11-21","742.48"
"10269","2651","2023-05-26","2735.45"
"10270","3262","2025-06-27","1975.82"
"10271","4049","2023-10-28","299.05"
"10272","4541","2024-08-02","1227.19"
"10273","4029","2025-02-28","980.48"
"10274","3212","2025-07-02","540.97"
"10275","4374","2025-04-06","432.43"
"10276","1178","2025-02-03","2007.36"
"10277","2007","2024-09-01","1363.83"
"10278","1614","2024-02-23","612.72"
"10279","483","2023-12-21","2562.96"
"10282","2991","2023-06-26","2569.89"
"10283","1869","2024-07-28","988.18"
"10284","3470","2025-08-02","716.15"
"10285","4791","2023-10-03","221.38"
"10287","1152","2026-03-31","1863.65"
"10288","1957","2024-10-01","2642.06"
"10289","731","2026-01-25","1824.57"
"10290","2683","2024-03-24","1671"
"10291","1746","2026-01-08","1154.04"
"10292","1438","2024-07-13","728.74"
"10293","3437","2025-05-14","1418.01"
"10294","4448","2025-12-02","262.15"
"10296","1613","2024-02-11","1762.11"
"10297","1717","2023-11-07","2755.85"
"10298","4748","2023-07-28","292.37"
"10299","1203","2024-05-27","2591.32"
"10300","3886","2025-11-23","1678.46"
"10301","2705","2025-08-28","1167.73"
"10302","1345","2025-04-04","497.22"
"10303","4336","2023-12-14","733.27"
"10304","3870","2024-08-02","2820.94"
"10305","967","2025-05-28","1368.97"
"10306","4795","2023-05-22","2969.68"
"10307","1102","2023-07-05","2032.97"
"10308","2826","2023-05-27","710.03"
"10309","2563","2025-10-03","1427.91"
"10310","3581","2023-10-17","295.1"
"10311","2188","2023-11-27","328.92"
"10313","4646","2024-09-05","1381.56"
"10314","178","2025-10-13","2661.35"
"10315","3468","2026-03-29","1317.18"
"10318","4739","2024-03-30","1305.72"
"10319","4872","2024-12-31","1105.64"
"10320","1822","2023-05-22","2780.29"
"10321","404","2023-09-01","790.71"
"10322","3151","2024-04-14","2085.25"
"10323","1968","2025-05-11","216.36"
"10324","199","2025-01-11","1959.23"
"10325","741","2026-01-19","987.77"
"10326","2034","2024-01-16","63.97"
"10327","3402","2025-09-20","139.79"
"10330","281","2025-03-04","1656.81"
"10331","3619","2023-11-02","2288.26"
"10332","1417","2023-11-21","1610.68"
"10333","2143","2025-01-31","207.49"
"10335","2560","2023-11-04","1797.42"
"10336","2953","2024-08-09","2758.11"
"10337","1861","2024-07-29","2384.5"
"10338","1294","2024-05-05","1981.86"
"10339","462","2024-11-07","2654.89"
"10340","2851","2023-09-28","2171.24"
"10341","2842","2024-06-04","549.4"
"10342","4982","2024-03-08","1525.18"
"10343","4176","2024-06-16","2644.54"
"10345","4818","2025-09-30","400.01"
"10346","4567","2023-05-19","1505.25"
"10347","3402","2024-10-09","2637.61"
"10348","179","2024-05-24","1338.38"
"10349","3153","2024-01-11","1718.25"
"10350","3994","2024-01-20","2965.3"
"10351","233","2023-08-06","1832.18"
"10352","4850","2025-05-26","2374.2"
"10353","2562","2026-03-26","1501.65"
"10356","3436","2023-09-28","1319.62"
"10358","4401","2025-12-06","218.35"
"10359","1568","2024-06-19","2768.61"
"10360","4959","2024-02-24","302.95"
"10361","934","2026-03-07","2903.19"
"10362","2449","2025-12-27","2667.46"
"10363","3910","2025-09-03","1418.71"
"10364","2923","2024-02-13","958.34"
"10365","3890","2024-07-30","1756.28"
"10366","158","2025-01-26","175.69"
"10367","3370","2024-12-29","481.51"
"10368","3271","2024-07-13","1852.06"
"10369","4869","2023-05-04","2197.26"
"10370","3267","2023-06-02","1024.49"
"10372","4191","2024-05-30","2948.49"
"10373","2830","2025-04-07","1870.95"
"10374","1988","2026-02-01","1470.1"
"10377","3836","2025-06-24","383.3"
"10378","786","2023-08-13","2225.24"
"10379","4165","2023-11-20","2676.74"
"10380","806","2025-04-26","920.31"
"10381","237","2023-08-30","952.4"
"10382","363","2024-05-17","1675.8"
"10383","181","2023-12-29","1760.09"
"10384","4578","2026-01-13","1877.86"
"10385","3212","2025-11-05","1995.46"
"10386","4080","2023-09-01","2814.94"
"10387","2526","2025-11-14","58.29"
"10388","3346","2024-12-27","2161.12"
"10389","249","2024-03-02","1804.41"
"10391","305","2025-02-03","1657.33"
"10392","2118","2025-01-11","2213.05"
"10393","1587","2025-06-07","274.19"
"10394","2377","2026-02-28","1066.66"
"10395","630","2023-12-24","2735.6"
"10396","3121","2026-01-05","1931.31"
"10397","931","2024-07-03","104.6"
"10399","1272","2025-05-23","2006.44"
"10400","1453","2024-11-21","1231.95"
"10401","3498","2026-03-25","1009.71"
"10402","244","2025-07-20","2938.12"
"10403","4971","2025-08-16","2717.14"
"10404","907","2023-08-14","2255.82"
"10405","769","2024-08-25","724.25"
"10406","634","2024-03-31","2406.3"
"10407","2239","2024-02-21","1672.83"
"10408","3560","2024-03-07","1945.18"
"10409","2699","2025-05-02","2092.22"
"10410","4977","2023-06-30","2178.26"
"10413","4095","2024-04-25","898.48"
"10414","1467","2025-09-15","729.7"
"10416","2329","2024-06-14","1761.7"
"10418","1424","2024-10-18","1441.08"
"10419","4903","2024-04-17","2171.98"
"10420","1948","2023-04-30","582.92"
"10421","4491","2025-03-18","2853.23"
"10422","4110","2026-03-09","1050.57"
"10423","4867","2026-03-13","664.97"
"10426","329","2023-12-19","1243.01"
"10427","4470","2024-09-29","1033.99"
"10428","2993","2024-09-12","1081.54"
"10430","2928","2023-05-07","1625.37"
"10431","2737","2023-07-09","2795.01"
"10432","1840","2024-01-09","629.61"
"10433","4477","2026-02-20","899.84"
"10434","2009","2024-06-24","175.58"
"10435","1090","2025-09-07","1639.59"
"10436","3054","2025-01-31","2244.45"
"10438","2229","2023-07-16","868.81"
"10439","1713","2023-10-17","2087.09"
"10440","653","2023-07-04","1074.53"
"10441","3372","2024-09-10","2828.86"
"10443","363","2025-07-31","1309.96"
"10444","3911","2024-10-22","173.81"
"10445","2565","2023-11-05","2903.62"
"10446","4794","2026-03-04","360"
"10447","4810","2024-08-25","1220.74"
"10448","1058","2026-01-13","1355.34"
"10449","1241","2024-01-30","1240.23"
"10450","3833","2023-06-15","2318.91"
"10452","2533","2023-07-05","2060.93"
"10453","4337","2024-01-06","2886.25"
"10454","1098","2024-06-21","1882.37"
"10455","2993","2024-07-30","926.96"
"10456","309","2024-01-01","2063.43"
"10458","120","2025-07-27","2068.66"
"10459","4539","2025-08-05","253.41"
"10460","4535","2025-06-18","272.4"
"10461","927","2025-12-30","303.5"
"10462","2450","2024-05-17","727.94"
"10463","3093","2023-06-04","255.54"
"10464","4042","2025-07-26","2991.57"
"10465","4800","2024-02-14","1955.57"
"10466","2356","2025-12-27","676.35"
"10468","4016","2025-07-22","1799"
"10469","2029","2025-11-23","2725.66"
"10470","3477","2024-11-18","2584.81"
"10471","2968","2025-01-06","2676.88"
"10472","4380","2024-09-27","607.1"
"10473","1157","2026-03-24","957.89"
"10474","771","2023-10-10","820.49"
"10475","3238","2024-03-31","2603.68"
"10476","1731","2026-02-17","846.49"
"10477","2492","2023-10-22","1617.16"
"10478","350","2026-03-23","1380.84"
"10479","1554","2025-09-06","526.93"
"10480","1400","2023-08-02","1032.11"
"10481","1881","2024-02-14","340.8"
"10482","557","2026-03-29","999.76"
"10484","2689","2024-04-05","324.35"
"10485","2863","2023-08-23","2639.37"
"10486","3969","2025-10-23","1720.2"
"10487","4068","2025-02-16","717.19"
"10491","3772","2023-06-09","2709.12"
"10492","4835","2023-09-15","510.69"
"10493","2889","2025-09-28","2546.69"
"10494","4739","2025-01-13","176.91"
"10495","2306","2025-05-06","365.76"
"10496","4512","2024-06-29","783.4"
"10499","4183","2024-01-27","806.37"
"10500","2890","2025-08-04","807.67"
"10501","1058","2024-01-31","2471.97"
"10502","2832","2025-06-28","1170.32"
"10503","309","2025-03-25","2933.03"
"10505","825","2024-01-07","1373.64"
"10507","760","2024-05-10","2807.69"
"10509","4831","2024-09-19","128.52"
"10510","1373","2024-12-24","1096.77"
"10511","2476","2024-07-17","298.74"
"10512","4295","2024-07-13","888.15"
"10513","960","2025-05-07","1177.71"
"10514","4797","2023-08-25","1565.66"
"10515","1154","2025-05-16","2599.05"
"10516","747","2025-12-04","590.51"
"10517","494","2025-02-05","2265.9"
"10519","2613","2025-04-21","1470.34"
"10520","373","2024-11-20","911.41"
"10521","316","2025-07-13","2471.23"
"10522","877","2024-07-20","220.27"
"10523","4099","2023-11-20","2175.15"
"10524","3719","2024-09-22","620.69"
"10525","4064","2023-09-15","1532.62"
"10526","326","2025-04-24","2230.75"
"10527","1337","2024-07-13","2137.71"
"10528","4722","2023-11-22","971.94"
"10529","406","2023-05-03","2850.14"
"10530","3010","2025-12-10","978.89"
"10531","1002","2024-08-05","1736.53"
"10532","4913","2025-11-28","698.95"
"10533","4444","2024-04-20","2665.98"
"10534","2431","2026-01-07","1734.65"
"10535","488","2025-08-28","1854.92"
"10538","1357","2025-12-05","278.17"
"10539","1392","2024-05-27","1559.53"
"10541","291","2025-06-12","2092.53"
"10542","1662","2023-10-28","57.61"
"10543","4660","2025-03-09","606.5"
"10544","866","2025-07-05","1990.48"
"10545","4297","2025-06-12","1116.28"
"10546","1509","2024-09-25","1450.27"
"10549","4687","2024-04-23","629.63"
"10550","3225","2025-09-24","942.18"
"10551","820","2025-10-28","1440.62"
"10552","968","2025-04-20","823.43"
"10553","4992","2024-09-24","2159.74"
"10554","2341","2023-05-15","236.85"
"10555","2051","2024-03-24","1798.06"
"10556","3118","2023-12-28","544.36"
"10557","744","2025-01-09","681.66"
"10558","4236","2023-12-02","2893.82"
"10559","1778","2024-11-09","1235.82"
"10560","350","2024-01-15","2389.66"
"10561","2096","2026-02-16","1055.93"
"10563","2080","2023-04-07","2757.57"
"10564","2065","2024-08-21","2955.2"
"10565","2066","2023-10-01","265.27"
"10566","786","2025-05-25","2293.42"
"10567","4292","2025-04-16","1056.83"
"10568","4498","2025-11-09","227.6"
"10569","4226","2023-09-17","2046.71"
"10570","3667","2023-09-21","1590.19"
"10572","2845","2023-06-06","124.46"
"10574","2131","2025-09-01","597.53"
"10575","1986","2023-10-24","1336.3"
"10576","4778","2024-10-10","949.18"
"10577","1985","2025-04-08","2395.69"
"10578","4156","2025-12-12","2012.08"
"10579","1002","2025-02-15","845.58"
"10580","2572","2023-08-17","69.58"
"10581","2596","2023-10-01","940.6"
"10582","1897","2023-06-02","1394.31"
"10583","4939","2024-02-27","1683.46"
"10584","4512","2023-09-11","802.09"
"10585","4078","2024-01-13","313.2"
"10586","1238","2025-01-31","2394.78"
"10587","1270","2024-04-07","618.82"
"10590","3485","2023-07-24","588.96"
"10591","749","2025-01-07","1725.27"
"10592","2376","2023-04-30","534.29"
"10593","755","2025-09-23","1430.22"
"10594","1844","2023-12-29","1566.11"
"10595","3735","2024-01-29","1000.43"
"10597","1165","2025-08-11","1737.81"
"10598","3206","2023-05-24","698.09"
"10599","4891","2024-04-02","2743.84"
"10600","4739","2024-08-26","1109.06"
"10601","3153","2025-01-05","1549.24"
"10602","505","2025-06-02","153.81"
"10604","2641","2025-06-18","2331.98"
"10605","4917","2024-11-09","235.63"
"10606","4373","2025-04-18","1412.19"
"10607","1502","2024-05-09","2588.92"
"10609","591","2025-07-29","1491.65"
"10610","779","2024-06-12","1875.6"
"10611","1824","2024-01-08","2477.46"
"10612","847","2023-07-01","814.68"
"10613","1508","2025-09-30","642.86"
"10614","732","2025-01-17","369.43"
"10615","935","2025-01-30","2865.59"
"10616","3285","2025-07-13","395.5"
"10617","2948","2023-09-23","2337.3"
"10618","2711","2025-04-11","450.95"
"10619","2486","2024-01-10","919.27"
"10620","307","2024-01-01","612.39"
"10621","740","2024-05-08","1803.02"
"10622","474","2023-11-28","2491.15"
"10623","796","2024-04-03","2579.16"
"10624","1655","2023-06-20","834.51"
"10626","262","2025-01-25","2988.11"
"10627","3079","2024-08-27","1339.4"
"10628","2695","2025-05-08","1164.49"
"10629","1661","2026-02-11","250.36"
"10630","3407","2023-12-04","665.35"
"10631","4269","2023-10-03","2844.23"
"10632","667","2026-02-20","366.59"
"10633","834","2023-09-05","2136"
"10634","3744","2025-06-13","2096.7"
"10635","3960","2024-07-23","2483.84"
"10636","2388","2023-05-21","1062.74"
"10637","1830","2024-10-10","240.42"
"10640","3069","2023-12-18","307.32"
"10641","1018","2023-12-06","997.35"
"10642","3504","2024-05-06","1262.76"
"10643","2105","2025-10-14","1445.37"
"10644","1778","2023-08-10","2278.1"
"10645","1126","2024-05-01","1817.75"
"10646","1673","2025-03-20","2469.56"
"10647","4840","2025-07-17","895.5"
"10648","4054","2023-08-10","745.17"
"10649","3254","2023-06-06","1090.41"
"10650","423","2025-09-25","2736.02"
"10651","1341","2025-08-16","1750.97"
"10652","255","2023-04-14","962.39"
"10654","1485","2024-02-22","134.18"
"10655","153","2026-02-28","1023.8"
"10656","2403","2026-01-02","1098.5"
"10657","26","2024-04-06","815.98"
"10658","429","2025-05-05","614.88"
"10659","3730","2023-11-09","2124.72"
"10660","1620","2023-11-27","432.08"
"10661","3656","2024-05-02","1209.39"
"10662","1399","2025-07-19","293.07"
"10663","2928","2024-06-22","751.67"
"10665","2726","2024-07-03","2504.93"
"10667","4326","2023-04-09","2765.32"
"10669","948","2024-02-24","2286.62"
"10670","4529","2024-07-14","2204.45"
"10671","2650","2024-10-26","1204.87"
"10672","2702","2025-11-08","2429.29"
"10673","3227","2023-12-12","880.45"
"10674","2169","2024-09-04","632.79"
"10675","4193","2024-04-30","2796.87"
"10677","3071","2025-03-25","1083.13"
"10678","3082","2024-12-27","1678.19"
"10679","1780","2023-11-15","757.08"
"10680","3346","2024-06-13","2003.28"
"10682","1899","2025-10-04","2076.41"
"10684","1138","2026-03-01","123.49"
"10685","2182","2023-08-28","1753.89"
"10686","4664","2025-10-21","363.82"
"10688","4577","2025-10-03","345.97"
"10689","3319","2024-08-19","2658.24"
"10691","1867","2023-05-21","1132.37"
"10692","3106","2023-07-04","2729.97"
"10693","4027","2023-07-12","669.26"
"10695","2539","2023-04-06","1071.54"
"10696","2044","2025-07-22","77.58"
"10697","1249","2023-07-30","2861.91"
"10698","4266","2023-10-06","1747.48"
"10699","73","2025-01-30","913.59"
"10700","3318","2025-06-09","736.44"
"10701","4838","2024-08-15","1863.15"
"10702","2498","2023-04-14","221.22"
